sid,attack_phase,technique_name,technique_number,sub_technique_name,sub_technique_number,attack_reason,traffic_direction,cve_number,cve_creation_date,cve_impact_score,cve_exploitability_score,cve_description,impact_score,category,impact_score_reason,tags
2053861,Initial Access,Initial Access,TA0001,Exploit Public-Facing Application,T1190,"The rule detects a specific exploit kit's usage through TLS SNI, indicating an attempt to exploit vulnerabilities in client applications, which aligns with gaining initial access.",int to ext,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects a potential exploit kit targeting a specific domain, indicating a successful compromise may be in progress.","exploit,tls,sni,domain,Exploit_Kit**"
2053862,Initial Access,Initial Access,TA0001,Exploit Public-Facing Application,T1190,"The rule detects an exploit kit targeting a specific domain in TLS traffic, indicating an attempt to gain initial access via a vulnerable web application.",int to ext,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects potential use of an exploit kit, indicating a successful compromise may be attempted, which justifies a higher impact score.","exploit,tls,sni,domain,Exploit_Kit**"
2053863,Initial Access,Initial Access,TA0001,Exploitation of Public-Facing Application,T1190,"The rule focuses on detecting exploit kits that leverage vulnerabilities in web applications, indicating an attempt to gain initial access through malicious TLS connections.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects a specific domain associated with exploit kits, indicating a higher likelihood of a successful compromise.","exploit,tls,sni,domain,Exploit_Kit**"
2053864,Initial Access,Initial Access,TA0001,Exploit Public-Facing Application,T1190,"The rule detects TLS traffic associated with an exploit kit targeting a specific domain, indicating an attempt to exploit vulnerabilities in web browsers, which aligns with initial access tactics.",ext to int,,,,,,4,Malware,"The rule detects a domain associated with an exploit kit in TLS SNI, indicating potential malicious activity, but does not confirm a successful compromise.","exploit,tls,sni,kit,Exploit_Kit**"
2053865,Initial Access,Initial Access,TA0001,Exploit Public-Facing Application,T1190,"The rule detects exploit kits that are commonly used to gain initial access to systems by exploiting vulnerabilities in web applications, indicated by the detection of specific TLS SNI associated with an exploit kit.",ext to int,,,,,,6,Malware,"The rule detects a potential exploit kit being used, which indicates a successful compromise may be occurring, thus justifying a higher impact score.","exploit,tls,domain,kit,Exploit_Kit**"
2053892,Initial Access,Phishing,T1566,Spear Phishing Link,T1566.001,"The rule detects DNS queries for a suspicious domain associated with potential redirection to malicious services, indicating an initial access vector through phishing or compromised links.",ext to int,,,,,,4,Malware,"The rule detects a suspicious domain related to potential redirection to malicious services, but it does not confirm a successful compromise.","dns,anomaly,suspicious,redirect"
2053893,Initial Access,Initial Access,TA0001,Supply Chain Compromise,T1195,"The rule detects suspicious traffic to a known potentially malicious domain (polyfill.io), which can indicate initial access through a compromised supply chain, where users may inadvertently interact with malicious content served by the CDN.",ext to int,,,,,,4,Supply Chain Attacks,"The rule detects suspicious activity related to a known CDN that has been reported to redirect users to malicious services, but does not confirm a successful compromise.","sni,domain,anomaly,threat"
2053894,Collection,Collection,TA0009,Data from Information Repositories,T1213,"The rule detects DNS queries to a pastebin-like service which can be used to collect and exfiltrate sensitive information or payloads, indicating a potential phase of data collection in a malicious context.",ext to int,,,,,,2,Malware,"The rule detects a potentially suspicious domain used for pasting data, which could be associated with malicious activity, but does not indicate a successful compromise.","dns,anomaly,information,pastebin"
2053895,Collection,Data from Information Repositories,T1213,Data Staged,T1074,"The rule identifies DNS queries to a domain associated with pastebin-like services, which can be used to stage or exfiltrate data, indicating a potential collection phase of an attack.",ext to int,,,,,,2,Malware,"The rule detects a DNS query for a domain associated with pastebin-like services, which could potentially be used for malicious purposes, but does not indicate a successful compromise.","dns,anomaly,information,pastebin"
2053896,Collection,Collection,TA0046,Data from Information Repositories,T1213,"The rule detects DNS queries to a pastebin-like service, which can be used by threat actors to store and exfiltrate sensitive data, indicating potential data collection activities.",ext to int,,,,,,2,Miscellaneous,"The rule detects DNS queries for a pastebin-like service domain, which is not inherently malicious and does not indicate a successful compromise.","dns,anomaly,information,pastebin"
2053897,Collection,Collection,TA0009,Data from Information Repositories,T1213,"The rule detects DNS queries to a pastebin-like service, which can be used by threat actors to exfiltrate data or store malicious payloads. This aligns with the Collection phase as it relates to gathering and storing information.",ext to int,,,,,,2,Miscellaneous,"The rule detects DNS queries to a pastebin-like service, which can be used for benign purposes. It does not indicate a successful compromise or direct malicious activity.","dns,anomaly,information,service"
2053898,Collection,Data from Information Repositories,TA0970,Data Staged,T1074,"The rule detects DNS queries to a domain associated with pastebin-like services, which are often used to stage or collect data for exfiltration, indicating potential data collection activities by threat actors.",ext to int,,,,,,2,Miscellaneous,"The rule detects a DNS query to a domain that could be used for malicious purposes, but does not indicate a successful compromise.","dns,anomaly,info,pastebin"
2053899,Collection,Data from Information Repositories,TA0970,Data from Information Repositories,T1213,"The rule detects DNS queries to a domain associated with pastebin-like services, which can be used to collect and exfiltrate sensitive information or malicious payloads, indicating potential collection activity.",ext to int,,,,,,3,Malware,"The rule detects DNS lookups for a domain associated with pastebin-like services, which may host malicious content. However, it does not indicate a successful compromise.","anomaly,dns,information,pastebin"
2053900,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a domain associated with a pastebin-like service, which may be used by threat actors for command and control operations, indicating potential misuse of such services for malicious purposes.",ext to int,,,,,,3,Malware,"The rule detects a DNS query to a domain associated with pastebin-like services, which could be used for malicious purposes. However, it does not indicate a successful compromise.","dns,anomaly,information,service"
2053901,Collection,Data from Information Repositories,T1213,Data from Information Repositories,T1213,"The rule detects DNS queries to a domain associated with a pastebin-like service, which can be used to collect or exfiltrate sensitive information. While the service itself is not malicious, its use for hosting malicious payloads indicates a potential collection phase of an attack.",ext to int,,,,,,3,Malware,"The rule detects a DNS lookup for a domain associated with pastebin-like services, which can be used for malicious purposes. However, it does not indicate a successful compromise, leading to a lower impact score.","dns,anomaly,information,pastebin"
2053902,Collection,Collection,TA0046,Data from Information Repositories,T1213,"The rule detects DNS queries to a domain associated with a pastebin-like service, which can be used to collect and exfiltrate sensitive information, indicating potential data collection activities.",ext to int,,,,,,3,Miscellaneous,"The rule detects DNS queries for a domain associated with pastebin-like services, which may host malicious content but does not indicate a successful compromise.","dns,anomaly,information,pastebin"
2053903,Collection,Collection,TA0009,Data from Information Repositories,T1213,"The rule detects DNS queries to a pastebin-like service, which could indicate that an attacker is using such a service to collect or exfiltrate data, fitting the Collection phase of the attack lifecycle.",ext to int,,,,,,3,Miscellaneous,"The rule detects a DNS lookup for a pastebin-like service, which may indicate potential malicious activity but does not confirm a successful compromise.","dns,anomaly,information,activity"
2053904,Collection,Collection,TA0009,Data from Information Repositories,T1213,"The rule detects DNS queries to a domain associated with a pastebin-like service, which can be used by threat actors to exfiltrate data or store malicious payloads, indicating potential collection activity.",ext to int,,,,,,3,Miscellaneous,"The rule detects DNS lookups for a pastebin-like service. While such services can be used for malicious purposes, the detection itself does not indicate a successful compromise.","dns,anomaly,pastebin,info"
2053905,Collection,Collection,TA0009,Data from Information Repositories,T1213,"The rule detects DNS queries to a pastebin-like service, which can be used by threat actors to collect and exfiltrate data. This aligns with the Collection phase as it involves gathering information from potential repositories.",ext to int,,,,,,3,Malware,"The rule detects a DNS lookup for a domain associated with pastebin-like services, which could potentially host malicious content. However, it does not indicate a successful compromise.","dns,anomaly,information,service"
2053906,Collection,Collection,TA0009,Data Staged,T1074,"The rule detects DNS queries to a pastebin-like service, which could be used to collect and exfiltrate data, indicating a potential collection phase in the attack lifecycle.",ext to int,,,,,,3,Miscellaneous,"The rule detects DNS lookups for a pastebin-like service domain, which could be used for malicious purposes but does not indicate a successful compromise.","dns,anomaly,pastebin,info"
2053907,Collection,Data from Information Repositories,T1213,Data from Pastebin-like Services,T1071.001,"The rule detects DNS queries for a domain associated with a pastebin-like service, indicating potential data collection or exfiltration activity, which aligns with the Collection phase of the attack lifecycle.",ext to int,,,,,,3,Malware,"The rule detects a DNS query for a domain associated with pastebin-like services, which can be used for both benign and malicious purposes. However, it does not indicate a successful compromise.","dns,anomaly,pastebin,informational"
2053908,Collection,Collection,TA0009,Data from Information Repositories,T1213,"The rule detects DNS queries to a pastebin-like service, which can be used by threat actors to collect and exfiltrate data anonymously, indicating potential data collection activities.",ext to int,,,,,,3,Miscellaneous,"The rule detects a DNS query for a pastebin-like service, which may indicate potential malicious activity but does not confirm a successful compromise.","dns,anomaly,information,service"
2053909,Collection,Collection,TA0009,Data from Information Repositories,T1213,"The rule detects DNS queries for pastebin-like services, which are often used to collect and exfiltrate data by threat actors, indicating a potential collection phase of an attack.",ext to int,,,,,,3,Malware,"The rule detects a DNS query for a domain associated with pastebin-like services, which can be used for hosting malicious payloads. However, it does not indicate a confirmed compromise.","dns,anomaly,information,activity"
2053910,Collection,Collection,TA0009,Data from Information Repositories,T1213,"The rule detects DNS queries for a pastebin-like service, which can be used to collect and exfiltrate sensitive information or payloads, indicating a potential data collection phase.",ext to int,,,,,,3,Miscellaneous,"The rule detects DNS queries to a pastebin-like service, which could be used for malicious purposes but does not indicate a successful compromise.","dns,anomaly,information,pastebin"
2053911,Collection,Data from Information Repositories,TA0970,Data from Information Repositories,T1560,"The rule detects DNS queries to a domain associated with pastebin-like services, which can be used to collect and exfiltrate data anonymously. This aligns with the Collection phase as it indicates potential misuse of such services for data storage or transfer.",ext to int,,,,,,3,Malware,"The rule detects a domain associated with pastebin-like services, which can be used for malicious purposes, but does not indicate a successful compromise.","dns,anomaly,informational,pastebin"
2053912,Collection,Data from Information Repositories,T1213,Data from Information Repositories,T1213,"The rule detects DNS queries to a domain associated with pastebin-like services, which are often used to store and share potentially malicious payloads or data. This aligns with the Collection phase, as threat actors may utilize such services to gather or exfiltrate data.",ext to int,,,,,,2,Malware,"The rule alerts on a DNS lookup for a domain associated with pastebin-like services, which can be abused for malicious purposes, but does not indicate a successful compromise.","dns,anomaly,pastebin,info"
2053913,Collection,Collection,TA0009,Data from Information Repositories,T1213,"The rule detects DNS queries to a pastebin-like service, which may indicate an actor is attempting to collect and exfiltrate data by utilizing such services to store or share stolen information.",ext to int,,,,,,3,Malware,"The rule detects a DNS query to a Pastebin-like service domain, which could be used for malicious purposes, but does not indicate a successful compromise.","dns,anomaly,info,pastebin"
2053914,Collection,Collection,TA0009,Data from Information Repositories,T1213,"The rule detects DNS queries for a known pastebin-like service, which can be used by threat actors to collect and exfiltrate sensitive information anonymously. This indicates potential malicious collection activity.",ext to int,,,,,,2,Malware,"The rule detects DNS queries to a domain associated with pastebin-like services, which can be used for both benign and malicious purposes. However, it does not indicate a successful compromise.","dns,anomaly,information,pastebin"
2053915,Discovery,Discovery,TA0007,Network Service Discovery,T1046,"The rule detects DNS queries for a pastebin-like service, which can be used by attackers to gather information or exfiltrate data, indicating reconnaissance activity.",ext to int,,,,,,2,Miscellaneous,"The rule detects a DNS query for a domain associated with pastebin-like services, which could indicate potential malicious activity but does not confirm a successful compromise.","dns,anomaly,information,service"
2053916,Collection,Collection,TA0009,Data from Information Repositories,T1213,"The rule detects DNS queries to a pastebin-like service, which can be used by threat actors to collect and exfiltrate data anonymously, aligning with the Collection phase of an attack.",ext to int,,,,,,3,Miscellaneous,"The rule detects a DNS query to a pastebin-like service domain, which is not inherently malicious. While it could be associated with potential malicious activity, it does not indicate a successful compromise.","dns,anomaly,information,activity"
2053917,Collection,Data from Information Repositories,T1213,Data from Pastebin-like Services,T1213.001,"The rule detects DNS queries to pastebin-like services, which can be used by threat actors to host and share malicious payloads, indicating potential data collection activities.",ext to int,,,,,,3,Malware,"The rule detects DNS queries for a domain associated with pastebin-like services, which can be used for malicious purposes but does not indicate a successful compromise.","dns,anomaly,information,pastebin"
2053918,Collection,Data from Information Repositories,TA0970,Data from Information Repositories,T1119,"The rule detects DNS queries for a domain associated with pastebin-like services, which can be used by threat actors to collect and exfiltrate data. This aligns with the Collection phase as it involves gathering data from repositories that may host sensitive information.",ext to int,,,,,,2,Malware,"The rule detects a DNS query for a domain associated with pastebin-like services, which may be used for malicious purposes but does not indicate a successful compromise.","dns,anomaly,information,pastebin"
2053919,Collection,Data from Information Repositories,T1213,Data from Information Repositories,T1213,"The rule detects DNS queries to domains associated with pastebin-like services, which can be used to collect and exfiltrate sensitive data. This aligns with the Collection phase as threat actors may use such domains to store or retrieve data covertly.",ext to int,,,,,,3,Malware,"The rule detects a domain associated with pastebin-like services, which can be used for both benign and malicious purposes. However, it does not indicate a successful compromise.","dns,anomaly,pastebin,informational"
2053920,Collection,Data from Information Repositories,T1213,Data from Information Repositories,T1213,"The rule detects DNS queries to a pastebin-like service, which indicates potential collection of sensitive data or exfiltration of information by threat actors using such platforms to store or transfer malicious payloads.",ext to int,,,,,,3,Malware,"The rule detects a DNS query for a pastebin-like service, which may indicate potential malicious activity. However, it does not confirm a successful compromise, thus a lower impact score.","dns,anomaly,service,information"
2053921,Collection,Data from Information Repositories,TA0970,Data from External Sources,T1041,"The rule detects DNS queries to a domain associated with a pastebin-like service, which can be used for collecting and exfiltrating data, indicating potential collection activities.",ext to int,,,,,,3,Malware,"The rule detects a DNS query for a domain associated with pastebin-like services, which can be used for hosting malicious payloads. However, it does not indicate a successful compromise.","dns,anomaly,information,service"
2053922,Collection,Data from Information Repositories,T1213,Data from Information Repositories,T1213,"The rule detects DNS queries to a domain associated with a pastebin-like service, which can be used to collect and exfiltrate data. This aligns with the Collection phase, as threat actors may utilize such services to store or share stolen information.",ext to int,,,,,,2,Malware,"The rule detects DNS queries to a known pastebin-like service, which can host malicious content, but does not indicate a successful compromise.","dns,anomaly,information,service"
2053923,Collection,Collection,TA0009,Data from Information Repositories,T1213,"The rule detects DNS queries to a pastebin-like service, which can be used by attackers to collect and exfiltrate sensitive data or malicious payloads. This aligns with the Collection phase as it indicates potential data gathering activity.",ext to int,,,,,,2,Malware,"The rule detects a DNS query for a domain associated with pastebin-like services, which can be used for both benign and malicious purposes. However, it does not indicate a successful compromise, thus receiving a low impact score.","dns,anomaly,information,service"
2053924,Collection,Collection,TA0009,Data from Information Repositories,T1213,"The rule detects DNS queries to pastebin-like services, which are often used to collect and exfiltrate data anonymously. This indicates potential malicious activity related to the collection of sensitive information.",ext to int,,,,,,3,Miscellaneous,"The rule detects potential use of pastebin-like services which could be related to malicious activity, but does not indicate a successful compromise.","dns,anomaly,information,service"
2053925,Collection,Collection,TA0009,Data from Information Repositories,T1213,"The rule detects DNS queries to a domain associated with pastebin-like services, which can be used to collect and exfiltrate sensitive information. This aligns with the Collection phase as threat actors may utilize such services to store and retrieve data.",ext to int,,,,,,3,Malware,"The rule detects DNS lookups for a pastebin-like service domain, which could be used for malicious purposes but does not indicate a successful compromise.","dns,anomaly,information,pastebin"
2053926,Collection,Collection,TA0009,Data from Information Repositories,T1213,"The rule detects DNS queries to a domain associated with a pastebin-like service, which can be used to collect and exfiltrate data anonymously, indicating potential data collection activities.",ext to int,,,,,,2,Malware,"The rule detects a DNS query for a domain associated with a pastebin-like service, which can be used for malicious purposes, but does not indicate a successful compromise.","dns,anomaly,information,service"
2053927,Collection,Collection,TA0009,Data from Information Repositories,T1213,"The rule detects DNS queries to a pastebin-like service, which can be used by threat actors to collect and exfiltrate data without detection, indicating a potential data collection phase.",ext to int,,,,,,3,Malware,"The rule detects a DNS query to a pastebin-like service, which could potentially host malicious payloads, but does not indicate a successful compromise.","dns,anomaly,info,service"
2053928,Collection,Data from Information Repositories,T1213,Data from Web Services,T1071.001,"The rule detects DNS queries to a pastebin-like service, which could be used by threat actors to collect and exfiltrate data anonymously, indicating possible data collection activities.",ext to int,,,,,,3,Malware,"The rule detects a DNS query to a domain associated with pastebin-like services, which may host malicious payloads. However, it does not indicate a successful compromise.","dns,anomaly,information,pastebin"
2053929,Collection,Data from Information Repositories,TA0970,Data from Information Repositories,T1213,"The rule detects DNS queries to a pastebin-like service, which can be used by attackers to collect and exfiltrate sensitive information. This aligns with the Collection phase as it indicates potential data gathering activities.",ext to int,,,,,,3,Malware,"The rule detects DNS queries for a pastebin-like service domain, which could potentially be used for malicious purposes, but does not indicate a confirmed compromise.","dns,anomaly,information,service"
2053930,Collection,Data Staged,TA0005,Data from Local System,T1005,"The rule detects DNS queries to a pastebin-like service, which may indicate that an attacker is using such services to stage or collect data before exfiltration, fitting within the Collection phase of the attack lifecycle.",ext to int,,,,,,3,Miscellaneous,The rule detects a benign service that can be abused but does not indicate a successful compromise or direct threat.,"dns,anomaly,information,pastebin"
2053931,Collection,Collection,TA0009,Data from Information Repositories,T1213,"The rule detects DNS queries for pastebin-like services, which are often used to collect and exfiltrate data anonymously, indicating potential data collection activities.",ext to int,,,,,,3,Miscellaneous,"The rule detects a DNS query for a domain associated with pastebin-like services, which could potentially be used for malicious purposes, but does not indicate a successful compromise.","dns,anomaly,information,pastebin"
2053932,Collection,Data Collection,TA0010,Data from Information Repositories,T1213,"The rule identifies DNS queries to a pastebin-like service, which can be used by threat actors to collect and exfiltrate data, indicating potential data collection activities.",ext to int,,,,,,3,Malware,"The rule detects a domain associated with a pastebin-like service, which could be used for malicious purposes, but does not indicate a successful compromise.","dns,anomaly,information,pastebin"
2053933,Collection,Data from Information Repositories,T1213,Data from Web Services,T1071.001,"The rule detects DNS queries for a domain associated with a pastebin-like service, which can be used to collect and exfiltrate data. This aligns with the Collection phase as threat actors may utilize such services to store or transfer data related to their operations.",ext to int,,,,,,3,Malware,"The rule detects a DNS query for a domain associated with pastebin-like services, which could potentially host malicious content. However, it does not indicate a successful compromise or direct malicious activity.","dns,anomaly,information,service"
2053934,Collection,Collection,TA0010,Data from Information Repositories,T1213,"The rule detects DNS queries to a pastebin-like service, which can be used by threat actors to collect and exfiltrate sensitive information, aligning with the Collection phase of the attack lifecycle.",ext to int,,,,,,2,Miscellaneous,"The rule detects a DNS query for a domain associated with pastebin-like services, which could be used for benign purposes or for hosting malicious payloads. However, it does not indicate a successful compromise.","dns,anomaly,pastebin,informational"
2053935,Collection,Collection,TA0009,Data from Information Repositories,T1213,"The rule detects DNS queries to a domain associated with a pastebin-like service, which can be used to collect and exfiltrate sensitive information. This aligns with the Collection phase as it indicates potential data gathering activities by threat actors.",ext to int,,,,,,3,Malware,"The rule detects DNS lookups for a domain associated with pastebin-like services, which can be used for both benign and malicious purposes. However, it does not indicate a successful compromise, thus a lower impact score.","dns,anomaly,information,activity"
2053936,Collection,Data from Information Repositories,T1213,Data from Information Repositories,T1213,"The rule detects DNS queries to a domain associated with a pastebin-like service, which can be used to collect and share information, indicating potential data collection activities by threat actors.",ext to int,,,,,,3,Malware,"The rule detects a DNS query for a domain associated with pastebin-like services, which can be used for malicious activities but does not confirm a successful compromise.","dns,anomaly,information,service"
2053937,Collection,Collection,TA0009,Data from Information Repositories,T1213,"The rule detects DNS queries to a pastebin-like service, which can be used by threat actors to collect and exfiltrate data anonymously, fitting the Collection phase of an attack.",ext to int,,,,,,3,Malware,"The rule detects a DNS query for a domain associated with pastebin-like services, which can be used for malicious purposes, but does not indicate a successful compromise.","dns,anomaly,info,pastebin"
2053938,Collection,Collection,TA0009,Data from Information Repositories,T1213,"The rule detects DNS queries to a domain associated with a pastebin-like service, which can be used to collect and exfiltrate sensitive information. This aligns with the Collection phase as threat actors may utilize such services to store or share stolen data.",ext to int,,,,,,3,Miscellaneous,"The rule detects a DNS query for a domain associated with pastebin-like services, which can be used for both benign and malicious purposes. However, it does not indicate a successful compromise.","dns,anomaly,information,pastebin"
2053939,Collection,Data from Information Repositories,T1213,Data from Information Repositories,T1213,"The rule detects DNS queries to a domain that provides pastebin-like services, which can be used to collect and exfiltrate sensitive information or malicious payloads, aligning with the Collection phase of the attack lifecycle.",ext to int,,,,,,3,Miscellaneous,"The rule detects DNS queries for a known pastebin-like service, which can be used for benign purposes. It does not indicate a successful compromise, thus a lower impact score.","dns,anomaly,info,pastebin"
2053940,Collection,Collection,TA0009,Data from Information Repositories,T1213,"The rule detects DNS queries for a pastebin-like service, which can be used to exfiltrate data or host malicious payloads. This aligns with the Collection phase, as threat actors may use such services to gather and store stolen data.",ext to int,,,,,,3,Malware,"The rule detects DNS lookups for a domain associated with pastebin-like services, which may host malicious payloads. However, it does not indicate a successful compromise.","dns,anomaly,information,pastebin"
2053941,Collection,Data from Information Repositories,TA0970,Data from Information Repositories,T1213,"The rule detects DNS queries to a pastebin-like service which can be used to collect and exfiltrate data, fitting within the Collection phase of the attack lifecycle.",ext to int,,,,,,2,Malware,"The rule detects a DNS query for a domain associated with pastebin-like services, which can be used for benign purposes but may also host malicious content. However, it does not indicate a successful compromise.","dns,anomaly,information,service"
2053942,Collection,Data from Information Repositories,T1213,Data from Information Repositories,T1213,"The rule detects DNS queries for a pastebin-like service, indicating potential collection of data or exfiltration of sensitive information, which aligns with the Collection phase of the attack lifecycle.",ext to int,,,,,,3,Miscellaneous,"The rule detects a DNS query for a domain associated with pastebin-like services, which can be used for both benign and malicious purposes. However, it does not indicate a successful compromise or a direct threat.","dns,anomaly,information,service"
2053943,Collection,Data Staged,TA0005,Data from Information Repositories,T1213,"The rule detects DNS queries for a pastebin-like service, which threat actors may use to stage or exfiltrate data, indicating a potential collection phase.",ext to int,,,,,,3,Miscellaneous,"The rule detects a DNS query for a pastebin-like service, which is not inherently malicious. It indicates potential activity but does not confirm a successful compromise.","dns,anomaly,info,pastebin"
2053944,Collection,Collection,TA0009,Data from Information Repositories,T1213,"The rule detects DNS queries to a domain associated with a pastebin-like service, which can be used by attackers to collect and exfiltrate data anonymously, indicating potential data collection activity.",ext to int,,,,,,3,Malware,"The rule detects a DNS query for a domain associated with pastebin-like services, which can be used for malicious purposes, but does not indicate a successful compromise.","dns,anomaly,informational,service"
2053945,Collection,Data from Information Repositories,T1213,Data from Pastebin,T1071.001,"The rule detects DNS queries to a pastebin-like service, which can be used by threat actors to store and retrieve malicious payloads, indicating potential data collection activities.",ext to int,,,,,,3,Malware,"The rule detects DNS queries to a pastebin-like service, which could be used for malicious purposes, but does not indicate a confirmed compromise.","dns,anomaly,information,pastebin"
