sid,attack_phase,technique_name,technique_number,sub_technique_name,sub_technique_number,attack_reason,traffic_direction,cve_number,cve_creation_date,cve_impact_score,cve_exploitability_score,cve_description,impact_score,category,impact_score_reason,tags
2025900,Initial Access,Initial Access,TA0001,Phishing,T1566,"The rule detects DNS queries related to a known mobile malware campaign targeting iOS devices, indicating an attempt to gain initial access through deceptive means.",ext to int,,,,,,6,Malware,The rule detects a DNS query related to known mobile malware (iOS/Bahamut) which indicates a successful compromise.,"malware,dns,mobile,trojan"
2025901,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects a DNS query for a known malicious domain associated with mobile malware, indicating an attempt to gain initial access to a device by redirecting users to malicious content.",ext to int,,,,,,6,Malware,"The rule detects a DNS query associated with known mobile malware (iOS/Bahamut), indicating a potential successful compromise on mobile devices.","dns,malware,mobile,trojan"
2025902,Initial Access,Initial Access,TA0001,Phishing,T1566,"The rule detects a DNS query for a known malicious domain associated with mobile malware, indicating an attempt to gain initial access to the victim's device, likely through phishing or other social engineering tactics.",ext to int,,,,,,6,Malware,"The rule detects a DNS lookup associated with a known mobile malware (iOS Bahamut) targeting iOS devices, indicating a successful compromise.","dns,malware,mobile,trojan"
2025903,Initial Access,Initial Access,TA0001,Phishing,T1566,"The rule detects a DNS query for a domain associated with mobile malware, indicating an attempt to gain initial access to a mobile device through malicious means.",ext to int,,,,,,4,Malware,The rule detects a DNS query related to a known mobile malware family but does not indicate a successful compromise.,"dns,malware,mobile,trojan"
2025904,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects a DNS query for a known malicious domain associated with mobile malware, indicating an attempt to gain initial access to a mobile device through malicious payloads.",ext to int,,,,,,6,Malware,"The rule detects a DNS query related to a known mobile malware family, indicating potential successful compromise.","dns,malware,mobile,trojan"
2025905,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects a DNS lookup for a domain associated with mobile malware, indicating an attempt to establish initial access through malicious payloads targeting iOS devices.",ext to int,,,,,,4,Malware,"The rule detects a DNS query related to known mobile malware, but it does not indicate a successful compromise.","dns,malware,mobile,trojan"
2025906,Initial Access,Initial Access,TA0001,Spear Phishing Link,T1566.001,"The rule detects a DNS query for a known malicious domain associated with mobile malware, indicating an attempt to gain initial access to a device via malicious payloads.",ext to int,,,,,,6,Malware,"The rule detects a DNS query related to a known mobile malware, indicating a potential compromise of mobile devices.","dns,malware,trojan,mobile"
2025908,Initial Access,Phishing,T1566,Spear Phishing Link,T1566.001,"The rule detects a tech support phone scam which commonly uses phishing tactics to lure victims into clicking malicious links or downloading harmful content, indicative of initial access attempts.",ext to int,,,,,,3,Social Engineering,"The rule detects a tech support scam landing page, which indicates a potential phishing attempt but does not confirm a successful compromise.","social,scam,client,audio,Tech Support Scam**"
2025909,Initial Access,Phishing,T1566,Spear Phishing Link,T1566.001,"The rule detects a social engineering scam that typically aims to lure victims into clicking on malicious links, indicative of phishing tactics used to gain initial access.",ext to int,,,,,,4,Social Engineering,"The rule detects a tech support scam, which is a form of social engineering but does not indicate a successful compromise.","social,scam,client,audio,Tech Support Scam**"
2025910,Initial Access,Phishing,T1566,Spear Phishing Link,T1566.001,"The rule detects a scam landing page that uses social engineering techniques to lure users into providing sensitive information, indicating an attempt to gain initial access via phishing.",ext to int,,,,,,4,Social Engineering,"The rule detects a tech support scam, which is a form of social engineering but does not indicate a successful compromise.","scam,social,client,phishing,Tech Support Scam**"
2025911,Initial Access,Initial Access,TA0001,Exploit Public-Facing Application,T1190,"The rule detects an exploit kit targeting vulnerabilities in web browsers, which is commonly used for initial access into a system.",ext to int,,,,,,8,Zero-Day Exploits,"The rule detects a specific exploit targeting Internet Explorer, indicating a successful compromise via an exploit kit, which poses a significant threat to client endpoints.","exploit,kit,client,script,Underminer EK**"
2025912,Initial Access,Initial Access,TA0001,Malicious Link,T1203.001,"The rule detects potential malvertising that redirects users to exploit kits, indicating an attempt to gain initial access through malicious links.",ext to int,,,,,,7,Malware,"The rule indicates a potential successful compromise through a malvertising redirect to an exploit kit, which can lead to malware infection.","malvertising,exploitkit,redirect,javascript"
2025913,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects potential exploitation attempts through malvertising, indicating an initial access vector where users may be compromised via malicious web content.",int to ext,,,,,,8,Malvertising,"The rule detects a potential successful compromise through an exploit kit redirect, indicating active exploitation attempts targeting client endpoints.","malvertising,exploitkit,redirect,http"
2025916,Initial Access,Initial Access,TA0001,Exploit Public-Facing Application,T1190,"The rule detects potential exploit kit traffic targeting web browsers, indicating an attempt to gain initial access through vulnerabilities in public-facing applications.",ext to int,,,,,,8,Advanced Persistent Threats (APTs),"The rule detects a possible landing page for an exploit kit, indicating a successful compromise attempt that could lead to further exploitation.","exploit,web,client,underminer,Underminer EK**"
2025920,Discovery,Reconnaissance,TA0043,Domain Discovery,T1016,"The rule detects HTTP requests to a specific domain, which indicates an attempt to gather information about the external network or services, fitting within the Discovery phase of the attack lifecycle.",int to ext,,,,,,2,Social Engineering,"The rule detects a specific HTTP host that may indicate a potential phishing or information gathering attempt, but does not confirm a successful compromise.","anomaly,http,policy,detection"
2025933,Initial Access,Initial Access,TA0001,Phishing,T1566,"The rule detects DNS queries for a domain associated with mobile malware, indicating an attempt to gain initial access to mobile devices through malicious means.",ext to int,,,,,,7,Malware,"The rule detects a specific domain associated with mobile malware, indicating a successful compromise targeting mobile clients.","mobile,trojan,dns,malware"
2025934,Initial Access,Initial Access,TA0001,Phishing,T1566,The detection of a DNS query to a domain associated with mobile malware indicates an attempt to establish initial access through potentially malicious payloads targeting mobile devices.,ext to int,,,,,,6,Malware,"The rule detects a domain associated with malware targeting mobile devices, indicating a potential successful compromise.","dns,trojan,mobile,malware"
2025935,Initial Access,Initial Access,TA0001,Phishing,T1566,"The rule detects DNS queries for a domain associated with mobile malware, indicating potential initial access via malicious payloads targeting mobile devices, often delivered through phishing or similar methods.",ext to int,,,,,,6,Malware,"The rule detects a potential connection to a domain associated with malware targeting mobile devices, indicating a successful compromise may be occurring.","dns,malware,trojan,mobile"
2025936,Initial Access,Initial Access,TA0001,Phishing,T1566,"The rule detects DNS queries for a domain associated with mobile malware, indicating potential initial access through malicious links or payloads targeting mobile devices.",ext to int,,,,,,6,Malware,"The rule detects a query for a domain associated with mobile malware, indicating a potential successful compromise targeting mobile devices.","dns,trojan,mobile,malware"
2025937,Initial Access,Initial Access,TA0001,Phishing,T1566,"The rule targets a domain associated with mobile malware, indicating an attempt to gain initial access to mobile devices through potential phishing or malicious domain usage.",ext to int,,,,,,6,Malware,"The rule detects a query for a domain associated with malware targeting mobile devices, indicating a successful compromise.","dns,malware,trojan,mobile"
2025938,Initial Access,Initial Access,TA0001,Phishing,T1566,"The rule detects DNS queries for a domain associated with mobile malware, indicating an attempt to access malicious payloads, which aligns with initial access strategies often employed by attackers.",ext to int,,,,,,6,Malware,"The rule detects a potential malware-related domain associated with NSO Group activities, indicating a successful compromise or malicious intent targeting mobile devices.","malware,dns,trojan,mobile"
2025939,Initial Access,Initial Access,TA0001,Phishing,T1566,"The rule detects DNS queries related to a known malicious domain associated with mobile malware, indicating an attempt to gain initial access to a target system.",ext to int,,,,,,6,Malware,"The rule detects a potential connection to a domain associated with mobile malware, indicating a successful compromise may have occurred.","dns,trojan,mobile,malware"
2025940,Initial Access,Initial Access,TA0001,Phishing,T1566,"The rule detects DNS queries for a domain associated with mobile malware, indicating potential initial access through malicious links or payloads targeting mobile devices.",ext to int,,,,,,6,Malware,"The rule detects a query to a domain associated with mobile malware, indicating a potential successful compromise targeting mobile devices.","malware,dns,trojan,mobile"
2025941,Initial Access,Initial Access,TA0001,External Remote Services,T1133,"The rule detects a DNS query related to a known malicious domain associated with mobile malware, indicating an attempt to gain initial access to a target system.",ext to int,,,,,,6,Malware,"The rule detects a potential malware-related domain associated with NSO Group activities, indicating a successful compromise risk.","dns,trojan,mobile,malware"
2025942,Initial Access,Initial Access,TA0001,Phishing,T1566,"The rule detects a DNS query to a known malicious domain associated with mobile malware, indicating an initial access attempt through potentially malicious phishing campaigns targeting mobile devices.",ext to int,,,,,,6,Malware,"The rule detects a specific domain associated with a malware campaign targeting mobile devices, indicating a successful compromise.","dns,mobile,trojan,malware"
2025943,Initial Access,Initial Access,TA0001,Phishing,T1566,"The rule detects DNS queries related to a domain associated with mobile malware, indicating an attempt to access malicious payloads, which aligns with the Initial Access phase where attackers gain entry into systems.",ext to int,,,,,,6,Malware,"The rule detects a domain associated with mobile malware, indicating a potential successful compromise targeting mobile devices.","dns,trojan,mobile,malware"
2025944,Initial Access,Initial Access,TA0001,Phishing,T1566,"The rule detects DNS queries for a domain associated with mobile malware, indicating an attempt to access a malicious payload, which aligns with the Initial Access phase of an attack.",ext to int,,,,,,6,Malware,"The rule detects a query for a domain associated with NSO Group malware, indicating potential successful compromise of mobile devices.","dns,malware,trojan,mobile"
2025945,Initial Access,Phishing,T1566,Spear Phishing Link,T1566.001,"The rule detects DNS queries for a domain associated with NSO Group malware, indicating an attempt to access malicious payloads that may be delivered through phishing tactics to compromise mobile devices.",ext to int,,,,,,4,Malware,The rule detects a DNS query related to a known malicious domain associated with mobile malware but does not indicate a successful compromise.,"dns,trojan,mobile,malware"
2025946,Initial Access,Initial Access,TA0001,Phishing,T1566,"The rule detects a DNS query for a domain associated with mobile malware, indicating an attempt to gain initial access to a target system through malicious payloads.",ext to int,,,,,,4,Malware,The rule detects a DNS query to a domain associated with mobile malware but does not confirm a successful compromise.,"dns,trojan,mobile,malware"
2025947,Initial Access,Initial Access,TA0001,Phishing,T1566,"The rule detects DNS queries related to a known malicious domain associated with mobile malware, indicating an attempt to gain initial access to a target system.",ext to int,,,,,,6,Malware,"The rule detects a query for a domain associated with mobile malware, indicating a potential successful compromise or malicious activity targeting mobile devices.","dns,mobile,trojan,nso"
2025948,Initial Access,Initial Access,TA0001,Phishing,T1566,"The rule detects DNS queries related to a known malware domain, indicating potential initial access via phishing or malicious links targeting mobile devices.",ext to int,,,,,,6,Malware,"The rule detects queries to a domain associated with malware campaigns, indicating a successful compromise could be occurring.","dns,malware,mobile,trojan"
2025949,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects DNS queries related to a known malware domain, indicating an attempt to access malicious content, which aligns with the Initial Access phase where attackers seek to compromise a system.",ext to int,,,,,,6,Malware,"The rule detects potential malware-related activity associated with NSO Group targeting, indicating a successful compromise on mobile devices.","dns,mobile,trojan,malware"
2025950,Initial Access,Initial Access,TA0001,Phishing,T1566,"The rule detects DNS queries for a domain associated with mobile malware, indicating an attempt to gain initial access to a target device through malicious means, such as phishing or exploitation of vulnerabilities.",ext to int,,,,,,6,Malware,"The rule detects a potential malware-related domain associated with NSO Group, indicating a possible successful compromise targeting mobile devices.","dns,trojan,mobile,malware"
2025951,Initial Access,Initial Access,TA0001,Phishing,T1566,"The rule detects DNS queries related to a known malicious domain associated with mobile malware, indicating an attempt to gain initial access to target devices.",ext to int,,,,,,6,Malware,"The rule detects a potential connection to a known malicious domain associated with mobile malware, indicating a successful compromise may have occurred.","dns,malware,trojan,mobile"
2025952,Initial Access,Initial Access,TA0001,Phishing,T1566,"The rule detects DNS queries for a domain associated with mobile malware, indicating an attempt to gain initial access to a target device through malicious means.",ext to int,,,,,,6,Malware,"The rule detects a potential malicious domain associated with mobile malware, indicating a successful compromise could occur if the domain is accessed.","malware,dns,trojan,mobile"
2025953,Initial Access,Initial Access,TA0001,Phishing,T1566,"The rule detects DNS queries for a domain associated with mobile malware, indicating potential initial access through malicious links or payloads targeting mobile devices.",ext to int,,,,,,6,Malware,"The rule detects a domain associated with malware targeting mobile devices, indicating a successful compromise or potential for malicious activity.","mobile,dns,trojan,malware"
2025954,Initial Access,Initial Access,TA0001,Phishing,T1566,"The rule detects a DNS query for a domain associated with mobile malware, indicating an attempt to establish initial access through malicious payloads targeting mobile devices.",ext to int,,,,,,6,Malware,"The rule detects a potential connection to a malicious domain associated with mobile malware, indicating a successful compromise may be occurring.","dns,malware,trojan,mobile"
2025955,Initial Access,Initial Access,TA0001,Phishing,T1566,"The rule detects DNS queries for a domain associated with mobile malware, indicating an attempt to access a malicious payload, which aligns with initial access tactics.",ext to int,,,,,,6,Malware,"The rule detects a potential malware-related domain associated with NSO Group activities, indicating a successful compromise targeting mobile devices.","dns,malware,trojan,mobile"
2025956,Initial Access,Initial Access,TA0001,Phishing,T1566,"The rule detects DNS queries for a domain associated with mobile malware, indicating an attempt to access malicious payloads, which aligns with the initial access phase where attackers typically seek to compromise systems.",any to any,,,,,,6,Malware,"The rule detects a potential malware-related domain associated with NSO Group, indicating possible malicious activity targeting mobile devices.","mobile,dns,trojan,malware"
2025957,Initial Access,Initial Access,TA0001,Spear Phishing Link,T1566.002,"The rule detects DNS queries related to a known NSO-related domain associated with mobile malware, indicating potential initial access through malicious links targeting mobile devices.",ext to int,,,,,,6,Malware,"The rule detects a DNS query related to a known malicious domain associated with mobile malware, indicating a potential successful compromise.","dns,trojan,mobile,malware"
2025958,Initial Access,Initial Access,TA0001,Supply Chain Compromise,T1195,"The rule detects DNS queries related to a known malicious domain associated with mobile malware, indicating an attempt to gain initial access to a target device.",ext to int,,,,,,5,Malware,"The rule detects a DNS query for a domain associated with mobile malware, indicating potential malicious activity, but does not confirm a successful compromise.","dns,mobile,trojan,malware"
2025959,Initial Access,Initial Access,TA0001,Phishing,T1566,"The rule detects DNS queries for a domain associated with mobile malware, indicating an attempt to gain initial access to a target's device through malicious means.",ext to int,,,,,,6,Malware,"The rule detects a domain associated with mobile malware, indicating a potential successful compromise targeting mobile devices, which warrants a higher impact score.","mobile,malware,dns,trojan"
2025960,Initial Access,Initial Access,TA0001,Phishing,T1566,"The rule detects DNS queries related to mobile malware, indicating an attempt to access malicious domains, which is commonly associated with initial access methods such as phishing or exploiting vulnerabilities.",ext to int,,,,,,4,Malware,"The rule detects a DNS query related to a domain associated with malware activity, but does not confirm a successful compromise.","dns,trojan,mobile,malware"
2025961,Initial Access,Phishing,T1566,Spear Phishing Link,T1566.002,"The rule detects DNS queries for a domain associated with mobile malware, indicating potential initial access through phishing techniques, often used to compromise mobile devices.",ext to int,,,,,,6,Malware,"The rule detects a query related to a domain associated with mobile malware, indicating a potential successful compromise targeting mobile devices.","dns,trojan,mobile,malware"
2025962,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects DNS queries related to a known malicious domain associated with mobile malware, indicating an attempt to gain initial access to a target device.",ext to int,,,,,,6,Malware,"The rule detects a specific malicious domain related to mobile malware, indicating a potential successful compromise.","mobile,malware,dns,trojan"
2025963,Initial Access,Initial Access,TA0001,Phishing,T1566,"The rule detects DNS queries related to a known malicious domain associated with mobile malware, indicating an attempt to gain initial access to a victim's device through potentially malicious links or payloads.",ext to int,,,,,,6,Malware,"The rule detects a domain associated with mobile malware targeting users, indicating a successful compromise vector.","mobile,trojan,dns,malware"
2025964,Initial Access,Initial Access,TA0001,Phishing,T1566,"The rule detects DNS queries to a domain associated with mobile malware, indicating an attempt to gain initial access through potentially malicious payloads.",ext to int,,,,,,6,Malware,"The rule detects a query for a domain associated with NSO Group malware, indicating a successful compromise targeting mobile devices.","dns,trojan,mobile,malware"
2025965,Initial Access,Initial Access,TA0001,Phishing,T1566,"The rule detects DNS queries related to a known malicious domain associated with mobile malware, indicating an attempt to gain initial access via phishing or similar tactics targeting mobile devices.",ext to int,,,,,,4,Malware,"The rule detects a DNS query related to a domain associated with mobile malware, but does not indicate a successful compromise.","dns,trojan,mobile,malware"
2025966,Initial Access,Initial Access,TA0001,Phishing,T1566,"The rule detects DNS queries to a domain associated with mobile malware, indicating an attempt to access malicious payloads, which aligns with initial access strategies used by attackers.",ext to int,,,,,,6,Malware,"The rule detects a domain associated with NSO Group malware activity, indicating a potential successful compromise targeting mobile devices.","dns,malware,trojan,mobile"
2025967,Initial Access,Initial Access,TA0001,Phishing,T1566,"The rule detects DNS queries related to a domain associated with mobile malware, which could indicate an attempt to gain initial access to a target system through malicious payloads.",ext to int,,,,,,6,Malware,"The rule detects a domain associated with mobile malware, indicating a potential successful compromise of devices, thus warranting a higher impact score.","dns,malware,trojan,mobile"
2025968,Initial Access,Initial Access,TA0001,Phishing,T1566,"The rule detects DNS queries related to a domain associated with mobile malware, indicating an initial access attempt through malicious links or payloads targeting mobile devices.",ext to int,,,,,,6,Malware,"The rule detects a domain associated with NSO Group's mobile malware, indicating a successful compromise related to trojan activity.","dns,malware,trojan,mobile"
2025969,Initial Access,Phishing,T1566,Spear Phishing Link,T1566.001,"The rule detects DNS queries for a domain associated with mobile malware, indicating potential initial access via malicious links targeting mobile devices.",ext to int,,,,,,6,Malware,"The rule detects a query to a domain associated with mobile malware, indicating a potential successful compromise targeting mobile devices, which warrants a higher impact score.","mobile,dns,trojan,malware"
2025970,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects DNS queries related to a known malicious domain associated with mobile malware, indicating an attempt to gain initial access to a system through compromised websites or services.",ext to int,,,,,,6,Malware,"The rule detects a potential connection to a domain related to mobile malware, indicating a higher impact due to the association with known malicious activity targeting mobile devices.","dns,malware,trojan,mobile"
2025971,Initial Access,Initial Access,TA0001,Phishing,T1566,"The rule detects a DNS query for a domain associated with mobile malware, indicating an attempt to gain initial access to a target device through malicious payloads.",ext to int,,,,,,6,Malware,"The rule detects a domain associated with malware targeting mobile devices, indicating a successful compromise potential.","dns,malware,trojan,mobile"
2025980,Discovery,Network Service Discovery,T1046,DNS over HTTPS,T1071.001,"The rule detects DNS over HTTPS traffic, which can indicate an attempt to discover network services or exfiltrate data while evading traditional DNS monitoring. This aligns with the Discovery phase as it involves gathering information about the network.",int to ext,,,,,,3,Miscellaneous,"The rule detects DNS over HTTPS traffic, which could indicate potential misuse but does not confirm a successful compromise.","dns,https,anomaly,info,DoH**"
2026111,Initial Access,Phishing,T1566,Spear Phishing Link,T1566.001,"The rule detects a social engineering scam that targets users through misleading content in web pages, indicative of phishing attempts to gain initial access.",ext to int,,,,,,4,Social Engineering,"The rule detects a tech support scam, which is a form of social engineering but does not indicate a successful compromise.","social,scam,client,phishing,Tech Support Scam**"
2026115,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries for a specific domain associated with mobile malware, indicating an attempt to establish initial access through malicious infrastructure.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects a DNS query associated with a known Android malware campaign targeting specific groups, indicating a successful compromise attempt.","mobile,apt,dns,malware"
2026116,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects TLS traffic with a specific SNI that indicates a potential connection to a known malicious domain associated with mobile malware, suggesting the initial access phase where attackers establish infrastructure for targeting victims.",ext to int,,,,,,7,Advanced Persistent Threats (APTs),"The rule detects a specific Android malware associated with an ongoing campaign targeting a defined group, indicating a successful compromise rather than just a potential threat.","mobile,malware,apt,tls"
2026117,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries related to a known Android malware campaign, indicating attempts to establish a foothold in the target environment, which aligns with the Initial Access phase of an attack.",ext to int,,,,,,7,Advanced Persistent Threats (APTs),"The rule detects a specific Android malware domain associated with ongoing APT campaigns, indicating a successful compromise targeting mobile devices.","mobile,dns,apt,targeted"
2026118,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a specific TLS SNI related to Android malware, indicating an attempt to establish initial contact with compromised infrastructure, which aligns with the Resource Development tactic aimed at acquiring infrastructure for malicious purposes.",int to ext,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects a specific Android malware campaign linked to targeted activities, indicating a successful compromise rather than just a potential threat.","mobile,apt,tls,targeted"
2026119,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries for a domain associated with Android malware, indicating that the malware may be attempting to establish initial access by resolving its command and control infrastructure.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects a specific DNS query associated with an ongoing Android malware campaign, indicating a successful compromise targeting mobile devices.","mobile,apt,dns,targeted"
2026120,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects TLS traffic to a specific domain associated with Android malware, indicating an attempt to establish a connection to a potentially malicious infrastructure which is often a precursor to initial access.",ext to int,,,,,,7,Advanced Persistent Threats (APTs),"The rule detects a targeted Android malware campaign, indicating a successful compromise related to mobile threats.","mobile,apt,malware,targeted"
2026121,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a DNS query for a domain associated with mobile malware, indicating potential initial access through infrastructure acquisition used by attackers.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule indicates a targeted activity involving mobile malware linked to an ongoing campaign, suggesting a successful compromise of devices.","mobile,apt,dns,malware"
2026122,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,The rule detects TLS traffic with a specific SNI indicating potential malicious infrastructure used for initial access in targeted mobile malware campaigns.,ext to int,,,,,,7,Advanced Persistent Threats (APTs),"The rule detects a specific malware targeting mobile devices, indicating a successful compromise in an ongoing campaign.","mobile,apt,malware,targeted"
2026123,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a DNS query for a domain associated with Android malware, indicating the initial phase of an attack where the adversary is acquiring infrastructure to deliver malicious payloads.",ext to int,,,,,,7,Advanced Persistent Threats (APTs),"The rule detects a specific Android malware domain associated with a targeted attack, indicating a potential successful compromise on mobile devices.","mobile,dns,apt,targeted"
2026124,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a specific TLS SNI related to mobile malware, indicating an attempt to acquire infrastructure for malicious activities targeting mobile devices, aligning with initial access tactics.",ext to int,,,,,,8,Advanced Persistent Threats (APTs),"This rule detects a specific Android malware associated with an APT, indicating a successful compromise targeting mobile devices.","mobile,apt,tls,targeted"
2026125,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a DNS query for a domain associated with a mobile malware campaign, indicating an attempt to establish an initial foothold by acquiring infrastructure for malicious purposes.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects a DNS query related to a known Android malware campaign, indicating a potential successful compromise targeting mobile devices.","mobile,apt,dns,targeted"
2026126,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a specific TLS SNI indicating an attempt to access infrastructure associated with mobile malware, suggesting initial access through targeted malicious domains.",int to ext,,,,,,7,Advanced Persistent Threats (APTs),"The rule indicates a targeted Android malware campaign, suggesting a successful compromise with ongoing malicious activity.","mobile,apt,sni,targeted"
2026127,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a DNS query related to a known malicious domain associated with mobile malware, indicating an attempt to establish initial access through resource development.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects a DNS query related to a known Android malware campaign, indicating a potential successful compromise targeting mobile devices.","dns,malware,apt,targeted"
2026128,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects TLS traffic with a specific SNI associated with a known mobile malware campaign, indicating an attempt to establish initial access through malicious infrastructure.",int to ext,,,,,,7,Advanced Persistent Threats (APTs),"The rule detects a specific Android malware associated with a targeted campaign, indicating a successful compromise targeting mobile devices.","mobile,apt,targeted,malware"
2026129,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries related to a specific domain associated with mobile malware, indicating an attempt to acquire infrastructure for initial access to target devices.",ext to int,,,,,,7,Advanced Persistent Threats (APTs),"The rule detects a specific Android malware domain associated with targeted attacks, indicating a successful compromise related to advanced persistent threats.","mobile,apt,dns,targeted"
