sid,attack_phase,technique_name,technique_number,sub_technique_name,sub_technique_number,attack_reason,traffic_direction,cve_number,cve_creation_date,cve_impact_score,cve_exploitability_score,cve_description,impact_score,category,impact_score_reason,tags
2050356,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS over HTTPS traffic, which can be used by attackers to establish command and control channels while evading traditional detection methods. This aligns with the Command and Control phase of an attack.",ext to int,,,,,,3,Miscellaneous,The rule alerts on a DNS over HTTPS domain which could indicate abnormal activity but does not confirm a successful compromise.,"dns,anomaly,tls,info"
2050380,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS over HTTPS traffic, which can be used by attackers to establish command and control channels while evading detection. This indicates potential malicious activity related to command and control operations.",int to ext,,,,,,3,Miscellaneous,"The rule detects a DNS over HTTPS domain, which indicates potential suspicious activity but does not confirm a successful compromise.","dns,https,anomaly,info"
2050385,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS over HTTPS traffic, which can be used to establish command and control channels, indicating potential malicious activity.",int to ext,,,,,,3,Miscellaneous,"The rule detects a DNS over HTTPS domain which could indicate potential misuse, but does not confirm a successful compromise.","dns,anomaly,tls,info"
2050387,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS over HTTPS traffic, which can be used by attackers for command and control communications, indicating potential malicious activity.",int to ext,,,,,,3,Malware,"The rule detects a DNS over HTTPS domain that could indicate potential malicious activity, but it does not confirm a successful compromise.","dns,tls,anomaly,info"
2050388,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS over HTTPS traffic, which is often used for command and control communications to obscure the traffic and evade detection, indicating potential malicious activity.",ext to int,,,,,,3,Miscellaneous,"The rule detects a DNS over HTTPS domain but does not indicate a successful compromise, thus assigned a lower impact score.","dns,anomaly,tls,info"
2050391,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS over HTTPS traffic, which can be used by attackers to establish command and control channels while evading detection, indicating potential malicious activity.",ext to int,,,,,,2,Miscellaneous,The rule detects a potential anomaly related to DNS over HTTPS but does not indicate a successful compromise or verified threat.,"dns,anomaly,tls,info"
2050425,Credential Access,Credential Access,TA0006,Credential Dumping,T1003,"The rule detects attempts to leak NTLM hashes through crafted requests, which aligns with the Credential Access phase where attackers aim to obtain valid credentials.",ext to int,,,,,,7,Credential Theft,The rule detects a potential NTLM hash leak which can lead to credential theft if exploited successfully.,"credential,leak,http,smb"
2050440,Initial Access,Execution,TA0002,User Execution,T1203,"The rule detects DNS queries related to an exploit kit, specifically targeting user interaction with malicious domains, indicating a potential initial access vector through user execution.",ext to int,,,,,,4,Malware,The rule detects a potential exploit kit DNS lookup but does not indicate a successful compromise.,"exploit,dns,ta569,kit,Exploit_Kit, ta569, TDS**"
2050441,Initial Access,Initial Access,TA0001,Phishing,T1566,"The rule detects DNS queries associated with an exploit kit, indicating potential initial access through malicious domains, commonly used in phishing attacks.",ext to int,,,,,,5,Malware,The rule detects a potential exploit kit related to a known domain but does not confirm a successful compromise.,"exploit,dns,ta569,kit,Exploit_Kit, ta569, TDS**"
2050442,Initial Access,Initial Access,TA0001,Exploit Public-Facing Application,T1190,"The rule detects DNS queries for a domain associated with exploit kits, indicating an attempt to gain initial access to a system through a public-facing application.",ext to int,,,,,,4,Malware,"The rule detects a DNS lookup related to an exploit kit, which indicates a potential threat but does not confirm a successful compromise.","exploit,dns,ta569,kit,Exploit_Kit, ta569, TDS**"
2050443,Initial Access,Initial Access,TA0001,Exploit Public-Facing Application,T1190,"The rule detects DNS queries for a known exploit kit domain, indicating an attempt to gain initial access through a potentially malicious application.",ext to int,,,,,,4,Malware,"The rule detects a DNS lookup related to an exploit kit, indicating potential malicious activity, but does not confirm a successful compromise.","exploit,dns,ta569,kit,Exploit_Kit, ta569, TDS**"
2050444,Initial Access,Initial Access,TA0001,Exploit Public-Facing Application,T1190,"The rule detects potential exploitation attempts through TLS by identifying specific domain names associated with exploit kits, indicating an initial access attempt via a public-facing application.",int to ext,,,,,,6,Malware,"The rule detects a potential exploit kit targeting clients, indicating a successful compromise may occur if exploited.","exploit,kit,tls,domain,Exploit_Kit, ta569, TDS**"
2050445,Initial Access,Initial Access,TA0001,Spear Phishing Link,T1566.001,"The rule detects potential exploitation attempts through TLS traffic targeting a specific domain, indicating an initial access vector typically associated with exploit kits.",int to ext,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects potential exploitation activity through TLS SNI, indicating a successful compromise via an exploit kit, which warrants a higher impact score.","exploitkit,tls,sni,ta569,Exploit_Kit, ta569, TDS**"
2050446,Initial Access,Initial Access,TA0001,Exploit Public-Facing Application,T1190,"The rule detects the use of an exploit kit targeting web browsers, indicating an attempt to gain initial access through a vulnerable application.",ext to int,,,,,,6,Malware,"The rule detects a potential exploit kit targeting client endpoints, indicating a successful compromise could occur if exploited.","exploit,kit,tls,sni,Exploit_Kit, ta569, TDS**"
2050447,Initial Access,Initial Access,TA0001,Exploit Public-Facing Application,T1190,"The rule detects potential exploitation attempts through TLS SNI related to a known exploit kit, indicating an initial access attempt by an attacker targeting web browsers.",int to ext,,,,,,6,Malware,"The rule detects potential exploitation via a known exploit kit targeting client endpoints, indicating a successful compromise may have occurred.","exploit,kit,tls,sni,Exploit_Kit, ta569, TDS**"
2050451,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects DNS queries for a domain associated with exploit kits, indicating an attempt to gain initial access through malicious web content.",ext to int,,,,,,3,Malware,"The rule detects a DNS query related to an exploit kit, indicating potential reconnaissance but not a confirmed successful compromise.","exploit,tds,dns,web,Exploit_Kit, Parrot TDS, ta569, TDS**"
2050452,Initial Access,Initial Access,TA0001,Exploit Public-Facing Application,T1190,"The rule detects DNS queries associated with an exploit kit, indicating an attempt to gain initial access through a malicious domain, which aligns with the Initial Access phase.",ext to int,,,,,,4,Malware,"The rule detects a DNS query related to an exploit kit, indicating potential malicious activity, but does not confirm a successful compromise.","exploit,tds,dns,kit,Exploit_Kit, Parrot TDS, ta569, TDS**"
2050454,Initial Access,Initial Access,TA0001,Exploit Public-Facing Application,T1190,"The rule detects DNS queries related to an exploit kit, indicating an attempt to gain initial access through a malicious domain, which aligns with the Initial Access phase.",ext to int,,,,,,4,Malware,The rule detects a DNS query related to a known exploit kit but does not indicate a successful compromise.,"exploit,tds,dns,kit,Exploit_Kit, Parrot TDS, ta569, TDS**"
2050456,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects DNS queries for a domain associated with an exploit kit, indicating an attempt to gain initial access through malicious web content.",ext to int,,,,,,4,Malware,"The rule detects a DNS query related to an exploit kit, indicating potential malicious activity, but does not confirm a successful compromise.","exploit,tds,dns,kit,Exploit_Kit, Parrot TDS, ta569, TDS**"
2050460,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects TLS traffic associated with an exploit kit, which is often used to gain initial access to a target system through malicious domains, indicating a drive-by compromise.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects a potential exploit kit domain in TLS SNI, indicating a successful compromise could occur if exploited, hence a moderate impact score.","exploit,tds,domain,tls,Exploit_Kit, Parrot TDS, ta569, TDS**"
2050461,Initial Access,Initial Access,TA0001,Exploit Public-Facing Application,T1190,"The rule detects a domain associated with an exploit kit, indicating an attempt to gain initial access through a malicious public-facing application.",ext to int,,,,,,6,Malware,"The rule detects potential exploitation attempts via a known exploit kit, indicating a successful compromise could occur.","exploit,tds,tls,domain,Exploit_Kit, Parrot TDS, ta569, TDS**"
2050463,Initial Access,Initial Access,TA0001,Exploit Public-Facing Application,T1190,"The rule detects an exploit kit attempting to establish a connection through TLS, indicating an initial access attempt by exploiting vulnerabilities in web applications.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects a potential exploit kit (Parrot TDS) targeting client endpoints, indicating a successful compromise could occur, thus warranting a higher impact score.","exploit,tds,domain,tls,Exploit_Kit, Parrot TDS, ta569, TDS**"
2050465,Initial Access,Initial Access,TA0001,Exploit Public-Facing Application,T1190,"The rule indicates detection of an exploit kit targeting a specific domain, suggesting an attempt to gain initial access to systems via a web application vulnerability.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects a potential exploit kit domain in TLS traffic, indicating an active threat targeting client endpoints, which may lead to a successful compromise.","exploit,tds,domain,tls,Exploit_Kit, Parrot TDS, ta569, TDS**"
2050474,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS over HTTPS traffic, which can be used for command and control communications, indicating potential malicious activity.",ext to int,,,,,,3,Miscellaneous,"The rule detects a DNS Over HTTPS domain, which may indicate potential malicious activity, but does not confirm a successful compromise.","dns,tls,anomaly,info"
2050479,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS over HTTPS (DoH) traffic, which can be used by attackers for command and control communications to evade detection, indicating potential malicious activity.",ext to int,,,,,,2,Miscellaneous,"The rule detects a DNS over HTTPS domain but does not indicate a successful compromise or known threat, thus resulting in a low impact score.","dns,anomaly,tls,info"
2050480,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS over HTTPS traffic, which can be used by attackers to establish command and control channels while evading detection. This indicates potential malicious activity related to command and control operations.",int to ext,,,,,,3,Malware,The rule detects a potential anomaly in DNS over HTTPS traffic but does not indicate a successful compromise.,"dns,https,anomaly,info"
2050481,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS over HTTPS traffic, which can be indicative of command and control communications, as attackers may use this method to obscure their traffic and maintain control over compromised systems.",ext to int,,,,,,3,Miscellaneous,The rule detects a DNS over HTTPS domain which could indicate anomalous activity but does not confirm a successful compromise.,"dns,tls,anomaly,sni"
2050491,Discovery,Network Service Discovery,T1046,DNS Interrogation,T1071.001,"The rule detects DNS queries to a specific domain related to document management, indicating potential reconnaissance activity by an attacker to identify services or resources within the network, aligning with the Discovery phase.",ext to int,,,,,,2,Miscellaneous,"The rule detects a DNS query to a specific domain, which indicates potential reconnaissance but does not confirm a successful compromise.","dns,anomaly,informational,client"
2050492,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule indicates the detection of a specific domain in TLS SNI, which suggests potential command and control communication. This aligns with the Command and Control phase as the observed domain could be used by an attacker to maintain communication with compromised systems.",int to ext,,,,,,3,Miscellaneous,The rule detects TLS traffic to a specific domain but does not indicate a successful compromise or clear malicious intent.,"anomaly,tls,sni,document"
2050502,Initial Access,Initial Access,TA0001,Exploit Public-Facing Application,T1190,"The rule detects DNS queries for a known exploit kit domain, indicating an attempt to gain initial access through a vulnerable application.",ext to int,,,,,,4,Malware,"The rule detects a DNS query related to an exploit kit, indicating potential malicious activity, but does not confirm a successful compromise.","exploit,dns,ta569,kit,Exploit_Kit, ta569, TDS**"
2050503,Initial Access,Initial Access,TA0001,Exploit Public-Facing Application,T1190,"The rule detects traffic associated with an exploit kit targeting a specific domain, indicating an attempt to exploit vulnerabilities in web applications for initial access.",int to ext,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects a potential exploit kit targeting clients, indicating a successful compromise could occur if exploited.","exploit,tls,sni,kit,Exploit_Kit, ta569, TDS**"
2050504,Initial Access,Initial Access,TA0001,Exploit Public-Facing Application,T1190,"The rule detects DNS queries associated with the Balada exploit kit, which is indicative of an attempt to gain initial access through a compromised application, targeting client endpoints.",ext to int,,,,,,5,Malware,"The rule detects a DNS query related to an exploit kit, indicating potential malicious activity, but does not confirm a successful compromise.","dns,exploit,kit,lookup,Exploit_Kit**"
2050505,Initial Access,Initial Access,TA0001,Exploitation of Public-Facing Application,T1190,"The rule detects a TLS SNI associated with the Balada exploit kit, indicating an attempt to exploit vulnerabilities in web applications to gain initial access to the system.",int to ext,,,,,,6,Malware,"The rule detects a potential exploit kit associated with malicious activity targeting client endpoints, indicating a successful compromise.","exploit,tls,domain,sni,Exploit_Kit**"
2050510,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS over HTTPS traffic, which can be used by attackers to establish command and control channels while evading detection. This behavior is indicative of the Command and Control phase of an attack.",ext to int,,,,,,2,Miscellaneous,"The rule detects a DNS over HTTPS domain which could indicate potential misuse, but does not confirm a successful compromise.","dns,tls,anomaly,info"
2050513,Initial Access,Command and Control,C2,Application Layer Protocol,T1071,"The rule detects DNS queries for a known Pastebin-like service domain, which could indicate that an attacker is using such a service for command and control or to host malicious content, thereby facilitating initial access.",ext to int,,,,,,2,Malware,"The rule detects a DNS query for a Pastebin-like service domain, which is not inherently malicious but could be associated with malware hosting. However, it does not indicate a successful compromise.","dns,anomaly,information,service"
2050514,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects the use of a pastebin-like service which can be utilized for exfiltrating data or hosting malicious scripts, indicating potential command and control activity.",ext to int,,,,,,3,Malware,"The rule detects a benign service that can be abused, but does not indicate a successful compromise.","anomaly,information,tls,service"
2050605,Initial Access,Drive-by Compromise,T1189,Malicious Domain,TLD-1,"The rule detects DNS queries for a known malicious domain associated with exploit kits, indicating an attempt to compromise the target system upon visiting a malicious website.",ext to int,,,,,,4,Malware,"The rule detects a DNS query related to an exploit kit, indicating potential malicious activity, but does not confirm a successful compromise.","exploit,tds,dns,web,Exploit_Kit, Parrot TDS, ta569, TDS**"
2050606,Initial Access,Initial Access,TA0001,Exploit Public-Facing Application,T1190,"The rule detects traffic indicative of an exploit kit, specifically targeting web browsers via a malicious domain in TLS SNI, which aligns with initial access attempts through exploiting vulnerabilities in public-facing applications.",int to ext,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects a potential exploit kit associated with a known threat, indicating a successful compromise could occur if the traffic is legitimate.","exploit,tds,domain,tls,Exploit_Kit, Parrot TDS, ta569, TDS**"
2050609,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS over HTTPS, which is often used for command and control communication to evade detection by traditional network monitoring tools.",ext to int,,,,,,3,Miscellaneous,"The rule detects a DNS over HTTPS domain, which could indicate potential malicious activity but does not confirm a successful compromise.","dns,tls,anomaly,info"
2050626,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS over HTTPS (DoH) traffic, which can be used by attackers to establish command and control channels while evading detection. This aligns with the Command and Control tactic as it indicates potential malicious communication patterns.",ext to int,,,,,,3,Malware,"The rule detects DNS over HTTPS traffic associated with a specific domain, which indicates potential anomalous activity but does not confirm a successful compromise.","dns,https,anomaly,info"
2050632,Initial Access,External Remote Services,T1133,External Remote Services,T1133,"The rule detects DNS lookups for a domain associated with a file hosting service that has been abused in malware campaigns, indicating potential initial access via external services.",ext to int,,,,,,3,Malware,"The rule detects a DNS query for a domain associated with file hosting that has been abused in some malware campaigns, indicating potential malicious activity but not a confirmed compromise.","dns,anomaly,info,hosting"
